CustomerID,CustomerName,Age,Gender,AnnualIncome,CreditScore,AccountType,AccountBalance,HasCreditCard,HasMortgage,HasPersonalLoan,DigitalEngagementLevel,OnlineTransactionsPct,HasComplained,ChurnStatus
CUST-01976,Christopher Martin,59,Male,59977,675,Savings,6105.98,1,0,1,Medium,57.1,0,0
CUST-01977,Charles Jackson,37,Female,70796,728,Standard Checking,10996.8,0,0,0,High,93.2,0,0
CUST-01978,Barbara Jones,28,Female,47196,610,Standard Checking,5156.44,1,0,1,None,0,0,1
CUST-01979,Elizabeth Taylor,71,Male,57055,590,Money Market,54271.92,0,0,0,Medium,33.8,0,0
CUST-01980,Robert Thomas,41,Female,38503,715,Savings,1759.43,1,0,1,Low,24.6,0,0
CUST-01981,Michael Rodriguez,34,Female,42080,730,Savings,6996.65,0,0,0,Medium,34.7,0,0
CUST-01982,John Anderson,45,Female,47358,594,Standard Checking,14104.51,1,0,0,Medium,57.3,0,0
CUST-01983,Jessica Moore,67,Male,37042,721,Premium Checking,17133.1,0,0,1,High,93.5,0,0
CUST-01984,Susan Williams,72,Male,95194,729,Standard Checking,1044.93,0,0,0,Medium,69.8,0,0
CUST-01985,Barbara Rodriguez,27,Male,66056,724,Premium Checking,51959.45,0,0,0,High,85.4,0,0
CUST-01986,Margaret Miller,38,Female,70977,690,Standard Checking,11123.61,1,0,0,Low,16.6,0,0
CUST-01987,William Gonzalez,75,Male,64859,701,Savings,11364.23,0,0,0,High,70.7,0,0
CUST-01988,Sarah Jones,51,Female,53365,799,Money Market,82474.56,1,0,0,None,0,0,0
CUST-01989,Richard Brown,60,Male,26671,639,Premium Checking,67651.79,0,0,0,Medium,49.2,0,0
CUST-01990,Mary Thomas,28,Male,85909,741,Standard Checking,8076.13,1,0,1,Medium,65.7,0,0
CUST-01991,William Rodriguez,50,Female,138777,709,Standard Checking,11001.62,1,0,0,Medium,45.6,0,0
CUST-01992,Jennifer Hernandez,75,Female,68239,583,Savings,5010.3,1,0,0,Medium,45.1,0,1
CUST-01993,Nancy Smith,63,Female,33075,580,Premium Checking,38938.46,1,0,0,None,0,0,0
CUST-01994,Patricia Gonzalez,78,Male,65976,691,Premium Checking,49307.86,1,0,0,None,0,0,0
CUST-01995,Daniel Gonzalez,79,Male,32865,568,Money Market,109687.56,0,0,1,High,75.1,0,0
CUST-01996,Richard Johnson,18,Female,38625,512,Money Market,130895.2,1,0,0,Medium,39.7,0,0
CUST-01997,William Davis,38,Female,14618,850,Savings,2048.29,1,0,0,Medium,57.5,0,0
CUST-01998,Michael Brown,79,Female,97240,612,Standard Checking,3701.97,1,0,0,Low,21,0,0
CUST-01999,Sarah Williams,81,Male,57437,744,Money Market,99656.6,1,0,0,Low,23.7,0,0
CUST-02000,Margaret Garcia,73,Female,65282,696,Standard Checking,7867.07,1,1,0,Medium,55.6,0,0
CUST-02001,Barbara Lopez,18,Female,72746,842,Standard Checking,2355.53,0,0,0,Medium,42.7,0,0
CUST-02002,Christopher Davis,38,Male,62238,812,Standard Checking,9253.66,1,0,0,High,94.7,0,0
CUST-02003,Nancy Smith,39,Female,79892,719,Savings,8809.9,1,0,0,Low,24,0,0
CUST-02004,Patricia Hernandez,71,Male,97024,580,Standard Checking,8291.29,1,0,0,High,74.7,1,0
CUST-02005,John Gonzalez,21,Male,48152,787,Standard Checking,5141.17,1,0,0,Low,11,1,0
CUST-02006,Matthew Taylor,82,Male,21363,593,Standard Checking,6129.66,1,0,0,Medium,54.5,1,0
CUST-02007,Nancy Martinez,68,Female,32151,755,Standard Checking,11425.89,1,0,0,Medium,63.7,0,0
CUST-02008,Christopher Lopez,80,Male,66799,610,Premium Checking,5540.63,1,0,0,High,79.9,0,0
CUST-02009,Joseph Martinez,32,Female,29330,645,Savings,8690.48,0,0,0,High,90.4,0,0
CUST-02010,Susan Gonzalez,53,Male,47502,842,Savings,13989.9,1,0,0,Low,23.4,0,0
CUST-02011,Robert Garcia,46,Male,171171,697,Premium Checking,16428.36,1,0,1,High,93,0,0
CUST-02012,Lisa Johnson,69,Male,82647,625,Standard Checking,4386.53,1,0,0,High,74.9,0,0
CUST-02013,Nancy Taylor,63,Female,17929,664,Savings,12546.83,0,0,0,High,79.2,0,0
CUST-02014,Patricia Wilson,46,Male,157239,696,Savings,14450.22,1,0,0,High,74.2,0,0
CUST-02015,Elizabeth Williams,64,Male,97106,620,Standard Checking,13361.91,0,0,1,High,87.2,0,0
CUST-02016,Matthew Williams,42,Male,68298,725,Standard Checking,7396.64,1,0,0,Medium,51,0,0
CUST-02017,Joseph Garcia,33,Male,52431,622,Standard Checking,12172.2,1,0,0,Medium,37.4,0,0
CUST-02018,Thomas Lopez,58,Male,24595,530,Savings,3056.96,1,0,0,Low,28.9,0,1
CUST-02019,Nancy Martin,82,Male,40677,664,Premium Checking,14638.54,0,1,0,Medium,62.4,0,0
CUST-02020,Lisa Hernandez,37,Male,18185,637,Savings,14978.58,1,0,0,Medium,59.6,0,0
CUST-02021,Matthew Brown,53,Female,78885,690,Standard Checking,2720.52,0,0,1,Medium,47.7,0,0
CUST-02022,Betty Garcia,75,Male,53784,666,Savings,3676.6,1,0,0,Low,15.7,0,0
CUST-02023,James Martin,65,Female,33801,740,Money Market,146634.24,1,0,0,Medium,30.5,0,0
CUST-02024,Daniel Thomas,19,Male,81229,730,Standard Checking,10052.78,0,0,0,High,87.7,0,0
CUST-02025,Joseph Taylor,46,Male,57887,539,Premium Checking,40362.82,1,0,0,Medium,45.5,0,0
CUST-02026,Linda Lopez,33,Female,111257,676,Savings,14254.13,1,0,0,Medium,31.5,0,0
CUST-02027,Anthony Martinez,52,Female,39264,648,Premium Checking,42336.07,0,1,1,Medium,39.4,0,0
CUST-02028,Anthony Anderson,79,Female,98373,658,Premium Checking,6269.14,0,0,0,Medium,36.1,0,0
CUST-02029,Sandra Rodriguez,21,Male,54854,554,Money Market,63530.32,1,0,0,Medium,48,0,0
CUST-02030,Mary Jones,85,Female,33280,457,Premium Checking,48931.56,0,0,0,High,99.6,0,0
CUST-02031,Jennifer Miller,68,Female,65966,784,Standard Checking,4897.55,1,0,0,Medium,40.2,0,0
CUST-02032,Christopher Smith,50,Female,50885,663,Savings,13964,1,0,0,None,0,0,0
CUST-02033,Daniel Miller,41,Female,61568,700,Standard Checking,14198.03,1,0,0,Medium,38.8,1,0
CUST-02034,Karen Lopez,42,Male,29935,631,Standard Checking,7498.43,1,0,0,High,88.1,0,0
CUST-02035,Jessica Thomas,45,Male,15440,579,Standard Checking,10945.59,1,0,0,High,71.6,0,0
CUST-02036,David Brown,24,Female,38277,641,Standard Checking,3211.26,1,0,0,Medium,49.8,0,0
CUST-02037,Richard Miller,53,Male,65245,609,Money Market,93061.5,1,1,0,Medium,45.7,0,0
CUST-02038,Patricia Anderson,27,Female,64286,722,Premium Checking,9843.29,1,0,1,Medium,36.6,0,0
CUST-02039,Charles Rodriguez,53,Male,39067,703,Money Market,38094.18,1,0,0,Medium,44.5,0,0
CUST-02040,David Davis,35,Female,55103,726,Savings,13639,1,0,0,Medium,36.2,0,0
CUST-02041,James Davis,23,Male,40292,707,Standard Checking,11329.11,1,0,0,High,97.4,0,0
CUST-02042,Richard Brown,24,Male,45843,544,Standard Checking,12647.99,1,0,1,Medium,56.7,0,0
CUST-02043,Linda Williams,29,Female,92139,654,Standard Checking,12359.37,1,0,0,Medium,66,0,0
CUST-02044,Mark Rodriguez,58,Male,25162,622,Premium Checking,41301.28,0,0,0,Low,6.2,0,0
CUST-02045,Mark Johnson,80,Male,125914,691,Savings,12213.88,1,0,0,Low,13.2,0,0
CUST-02046,Mary Gonzalez,42,Male,53474,634,Savings,3134.81,1,0,0,Medium,44,0,0
CUST-02047,Joseph Lopez,70,Female,134506,701,Money Market,113460.94,1,0,0,Medium,45.6,0,0
CUST-02048,Betty Brown,50,Female,124326,704,Money Market,74338.01,1,0,0,High,74.2,0,0
CUST-02049,Betty Davis,23,Female,15725,662,Standard Checking,5497.42,0,0,0,High,93.2,0,0
CUST-02050,William Jones,79,Female,53738,699,Savings,10066.65,0,0,0,High,96.8,0,0
CUST-02051,Lisa Martin,83,Male,30011,706,Savings,3373.37,1,0,0,High,94.2,0,0
CUST-02052,Sarah Hernandez,26,Male,45814,688,Premium Checking,26952.72,1,0,1,High,81.9,0,0
CUST-02053,Joseph Rodriguez,84,Male,61617,704,Standard Checking,13498.34,1,0,0,Low,27.9,0,0
CUST-02054,Thomas Lopez,33,Female,101575,726,Standard Checking,9988.8,1,0,1,Low,23.4,0,0
CUST-02055,Michael Martinez,72,Female,28496,654,Standard Checking,1383.82,1,0,0,None,0,0,1
CUST-02056,Matthew Martinez,57,Male,173612,628,Standard Checking,5287.63,1,0,0,High,97.5,0,0
CUST-02057,Anthony Gonzalez,43,Male,36662,704,Premium Checking,62773.52,1,0,0,High,91.5,0,0
CUST-02058,Charles Hernandez,55,Male,25043,639,Premium Checking,67486.27,0,0,0,High,97.6,0,0
CUST-02059,Richard Davis,52,Male,84751,679,Standard Checking,7480.58,0,0,1,None,0,0,1
CUST-02060,Linda Brown,85,Male,52247,670,Standard Checking,3816.66,1,0,0,High,75.2,0,0
CUST-02061,Joseph Hernandez,76,Male,148098,798,Standard Checking,10053.31,1,0,0,Medium,49.6,0,0
CUST-02062,David Smith,31,Male,29970,733,Standard Checking,1304.59,1,0,1,High,74.4,0,0
CUST-02063,Thomas Anderson,64,Female,53752,766,Money Market,142736.93,1,1,0,Low,12.7,0,0
CUST-02064,Karen Garcia,59,Male,92510,708,Standard Checking,11349.6,1,0,0,Medium,68.2,0,0
CUST-02065,Lisa Anderson,68,Female,32117,700,Standard Checking,4350.94,1,0,0,Medium,32.3,0,0
CUST-02066,William Wilson,36,Male,93044,709,Standard Checking,958.11,0,1,0,Medium,67.4,0,0
CUST-02067,Sarah Taylor,83,Female,59806,647,Savings,1385.37,0,0,0,None,0,0,1
CUST-02068,Sarah Jones,64,Male,29650,600,Savings,6428.12,1,0,1,High,71.4,0,0
CUST-02069,Karen Martin,82,Female,92191,720,Savings,2795.45,1,0,0,Medium,45.8,1,0
CUST-02070,William Hernandez,59,Male,44436,715,Premium Checking,36865.9,1,1,0,Medium,61.7,0,0
CUST-02071,Lisa Smith,55,Male,88808,779,Standard Checking,904.26,0,0,0,High,78.3,0,0
CUST-02072,Sarah Garcia,30,Female,34495,740,Standard Checking,6673.14,1,0,1,High,88.3,0,0
CUST-02073,Anthony Johnson,61,Female,23716,649,Premium Checking,37748.97,1,0,0,Medium,32.2,0,0
CUST-02074,Joseph Wilson,41,Male,39337,601,Premium Checking,59254.21,1,0,0,Medium,56.4,0,0
CUST-02075,Robert Garcia,47,Male,46115,704,Standard Checking,1019.01,0,1,0,None,0,0,1
CUST-02076,Jennifer Moore,55,Male,54040,681,Savings,1310.96,1,0,0,High,93.3,0,0
CUST-02077,Susan Martinez,40,Female,64017,640,Standard Checking,7640.04,0,0,0,Medium,47.2,0,0
CUST-02078,Susan Gonzalez,74,Female,130589,718,Savings,3991.73,0,0,0,High,81,0,0
CUST-02079,Sandra Williams,40,Male,46550,596,Premium Checking,70277.72,1,0,0,High,88.8,0,0
CUST-02080,Sandra Garcia,53,Male,119478,636,Premium Checking,48737.2,0,0,0,Medium,63.2,0,0
CUST-02081,Mark Davis,74,Male,81832,850,Premium Checking,9265.59,0,1,0,Medium,45.5,0,0
CUST-02082,Barbara Gonzalez,18,Male,47075,611,Premium Checking,37662.59,1,1,1,Low,9,0,0
CUST-02083,David Lopez,20,Female,57143,710,Savings,13434.97,1,1,0,High,79.6,0,0
CUST-02084,James Taylor,31,Female,59750,750,Premium Checking,41260.83,1,0,0,High,85.4,1,0
CUST-02085,Jessica Hernandez,51,Female,81866,739,Savings,9534.75,0,0,1,High,74,0,0
CUST-02086,Richard Moore,68,Male,88355,727,Standard Checking,1124.61,0,1,0,Medium,66.9,0,0
CUST-02087,David Lopez,46,Female,24341,711,Savings,7538.16,0,0,0,Medium,48.9,0,0
CUST-02088,Jennifer Rodriguez,65,Male,79962,678,Standard Checking,13426.56,1,1,0,Medium,34.6,0,0
CUST-02089,Jessica Brown,33,Female,60107,780,Money Market,28249.93,0,0,0,Medium,53.9,0,0
CUST-02090,John Thomas,74,Female,59654,776,Money Market,52280.82,1,0,0,None,0,0,0
CUST-02091,Lisa Lopez,27,Female,45868,750,Money Market,48977.47,0,0,0,Low,19.2,0,0
CUST-02092,David Jones,36,Male,69692,792,Standard Checking,13113.55,1,0,1,Medium,67.8,0,0
CUST-02093,Matthew Moore,84,Male,76435,746,Standard Checking,3697.32,1,0,0,High,96.4,0,0
CUST-02094,Charles Garcia,53,Female,51848,656,Standard Checking,7838.68,0,0,0,Low,15.5,0,0
CUST-02095,Nancy Moore,21,Male,81705,631,Savings,13289.72,0,0,0,Medium,50.9,0,0
CUST-02096,Betty Garcia,50,Female,35756,705,Standard Checking,13215.31,0,1,1,Low,25.3,0,0
CUST-02097,Patricia Lopez,45,Male,49310,700,Savings,6221.09,1,0,1,Medium,61.6,0,0
CUST-02098,Charles Johnson,26,Male,58715,712,Standard Checking,7632.14,0,0,0,High,79.1,0,0
CUST-02099,Thomas Hernandez,23,Male,41993,787,Standard Checking,1637.43,1,0,0,Low,13.3,0,0
CUST-02100,David Thomas,66,Male,41544,653,Standard Checking,8038.45,1,0,0,Medium,57.8,0,0
CUST-02101,Mary Johnson,39,Female,30794,669,Savings,12923,0,0,1,High,76.3,0,0
CUST-02102,Daniel Davis,65,Female,60829,700,Savings,2633.11,1,1,0,Medium,54.6,0,0
CUST-02103,Richard Martinez,38,Female,129630,669,Standard Checking,6901.34,1,0,0,Medium,52.7,0,0
CUST-02104,Linda Brown,50,Male,66243,551,Standard Checking,9666.35,1,0,0,Medium,38.6,0,0
CUST-02105,Joseph Smith,73,Male,45076,647,Savings,776.1,0,0,1,Medium,41.4,0,0
CUST-02106,David Miller,46,Female,94641,611,Standard Checking,596.5,1,0,0,Medium,42.3,0,1
CUST-02107,Thomas Martin,70,Male,48190,775,Standard Checking,12742.11,0,0,0,Low,14.9,0,0
CUST-02108,Lisa Moore,57,Female,71331,622,Savings,14477.6,1,0,0,None,0,0,1
CUST-02109,Nancy Lopez,35,Male,64865,677,Savings,11423.41,1,0,0,Low,28,0,0
CUST-02110,William Jones,64,Female,23239,683,Standard Checking,14449.66,0,0,0,Medium,31.2,1,0
CUST-02111,Elizabeth Brown,30,Female,51540,714,Standard Checking,2343.8,1,0,0,Low,12,0,0
CUST-02112,Robert Martinez,44,Male,143146,698,Standard Checking,13059.24,0,0,1,Low,26.6,0,0
CUST-02113,David Martinez,79,Female,37384,701,Premium Checking,61993.92,1,0,0,High,83.3,0,0
CUST-02114,Margaret Davis,62,Female,108730,618,Premium Checking,40532.45,1,0,0,Medium,64.3,0,0
CUST-02115,Mary Davis,20,Female,81329,660,Standard Checking,9740.15,0,1,0,Low,19.9,0,0
CUST-02116,Jessica Jones,39,Male,39159,582,Money Market,64817.77,1,0,0,High,99.8,0,0
CUST-02117,Anthony Williams,44,Male,51673,706,Premium Checking,7298.8,1,0,0,Low,20.8,0,0
CUST-02118,Barbara Gonzalez,72,Female,30364,626,Savings,12205.29,1,0,0,Medium,60.5,0,0
CUST-02119,Richard Martinez,84,Female,78842,774,Standard Checking,13593.96,1,0,0,Medium,68.7,0,0
CUST-02120,Patricia Rodriguez,50,Female,30559,541,Money Market,49412.16,1,0,0,Low,6.4,0,0
CUST-02121,Nancy Johnson,19,Female,63036,814,Savings,9740.46,1,0,0,Low,28.5,0,0
CUST-02122,Charles Smith,63,Male,128566,696,Standard Checking,14567.03,1,0,0,Medium,43.1,0,0
CUST-02123,Matthew Miller,50,Female,37294,658,Standard Checking,4133.17,0,0,1,Medium,60.7,0,0
CUST-02124,Thomas Williams,75,Male,61250,718,Standard Checking,11277.37,1,1,0,Medium,56.4,0,0
CUST-02125,Karen Martin,24,Female,24401,782,Premium Checking,22211.53,1,0,0,High,92.5,0,0
CUST-02126,Christopher Williams,32,Male,52629,812,Standard Checking,1002.44,1,1,0,Medium,41.9,0,0
CUST-02127,John Taylor,43,Male,31055,679,Standard Checking,10510.7,1,0,0,Low,13,0,0
CUST-02128,Michael Wilson,28,Male,58243,540,Standard Checking,3726.43,1,0,0,High,86.7,0,1
CUST-02129,Thomas Moore,55,Female,39427,674,Savings,8966.44,1,0,0,High,77.8,0,0
CUST-02130,Richard Martin,44,Female,31403,642,Premium Checking,19489.92,1,0,1,Medium,61.4,0,0
CUST-02131,Mark Martin,24,Female,48110,725,Standard Checking,1847.36,0,1,0,High,91.9,0,0
CUST-02132,Christopher Moore,18,Male,13683,651,Standard Checking,136.24,1,0,0,Medium,47.1,0,0
CUST-02133,Patricia Smith,38,Male,30412,600,Savings,3306.75,1,0,0,Medium,54.1,0,1
CUST-02134,Sarah Smith,47,Female,168625,643,Standard Checking,2003.66,1,0,0,Medium,39.1,0,0
CUST-02135,Betty Gonzalez,25,Male,45942,775,Savings,4440.27,1,0,0,Medium,55.2,0,0
CUST-02136,Karen Martin,20,Female,40610,689,Savings,3101.49,1,0,0,High,74.1,0,0
CUST-02137,Daniel Martinez,72,Female,62087,748,Standard Checking,3990.79,1,1,1,Medium,50,0,0
CUST-02138,Anthony Hernandez,32,Male,87518,651,Standard Checking,1974.42,0,0,0,High,85.5,0,0
CUST-02139,William Rodriguez,53,Female,117598,762,Standard Checking,2705.04,1,0,0,High,98.5,0,0
CUST-02140,Robert Smith,23,Female,50289,619,Savings,4265.74,1,0,0,High,92.7,0,0
CUST-02141,Thomas Johnson,59,Female,46872,627,Savings,6572.33,1,0,0,Medium,56,0,0
CUST-02142,Lisa Gonzalez,67,Female,63011,775,Savings,3978.47,1,0,0,Medium,57.9,0,0
CUST-02143,William Brown,35,Female,53540,772,Standard Checking,2852.23,1,0,0,Medium,62,0,0
CUST-02144,Robert Hernandez,67,Female,47835,546,Money Market,79354.72,1,0,0,High,87.1,0,0
CUST-02145,Lisa Jackson,47,Male,70272,749,Savings,5470.61,1,0,0,Low,16.3,0,0
CUST-02146,Christopher Williams,56,Male,69746,586,Standard Checking,9070.21,1,0,0,Low,26.1,0,0
CUST-02147,Barbara Jackson,29,Male,53567,754,Premium Checking,46113.69,1,0,0,Medium,55.8,0,0
CUST-02148,Charles Gonzalez,76,Male,173648,752,Savings,6234.78,1,0,0,Medium,33.6,1,0
CUST-02149,Margaret Miller,61,Male,134874,790,Standard Checking,5673.71,0,0,0,Low,15,0,0
CUST-02150,Joseph Miller,21,Female,68643,799,Savings,12795.46,0,0,0,Low,20.1,0,0
CUST-02151,Betty Davis,53,Female,92782,696,Money Market,77657.66,1,0,0,Medium,70,0,0
CUST-02152,Robert Wilson,65,Male,37110,662,Standard Checking,9041.36,0,0,0,High,88,0,0
CUST-02153,Patricia Martinez,31,Male,52780,678,Savings,7028.95,1,0,1,Medium,69.7,0,0
CUST-02154,Karen Anderson,66,Male,74921,671,Premium Checking,61505.34,0,0,0,High,77.7,0,0
CUST-02155,Sarah Martin,84,Male,104441,661,Premium Checking,9573.74,1,0,0,High,73.7,0,0
CUST-02156,Richard Davis,26,Male,30996,666,Savings,1825.9,1,0,0,None,0,0,1
CUST-02157,William Thomas,38,Female,37427,758,Premium Checking,53934.15,1,0,0,Low,28.3,0,0
CUST-02158,Charles Thomas,33,Female,54099,589,Standard Checking,14748.07,1,1,0,Medium,39.5,0,0
CUST-02159,Michael Wilson,33,Female,111494,755,Savings,3905.64,1,0,0,High,98.5,0,0
CUST-02160,Margaret Wilson,45,Male,54049,679,Standard Checking,72.92,0,1,0,Low,27.3,0,0
CUST-02161,Matthew Brown,68,Male,92533,576,Savings,13697.15,1,0,0,Low,26.9,0,0
CUST-02162,Betty Anderson,73,Male,48019,721,Savings,2017.43,1,0,0,None,0,0,1
CUST-02163,John Jones,74,Female,74922,571,Standard Checking,13014.76,0,1,0,Medium,39.7,0,0
CUST-02164,James Williams,69,Female,30161,686,Money Market,84846.15,1,0,0,Low,9.6,0,0
CUST-02165,Joseph Davis,63,Male,35668,828,Savings,2723.31,1,0,0,Medium,32.1,0,0
CUST-02166,Mark Brown,55,Female,45863,648,Standard Checking,2993.4,0,0,0,High,74.2,0,0
CUST-02167,Mary Martinez,65,Male,28568,653,Money Market,40312.42,0,0,1,Medium,42.3,0,0
CUST-02168,Patricia Williams,58,Female,27756,735,Savings,11930.11,1,0,0,High,99.4,0,0
CUST-02169,Mary Taylor,76,Female,41470,724,Savings,12169.35,0,0,0,High,72.1,0,0
CUST-02170,Daniel Martin,84,Male,24376,724,Standard Checking,3608.46,1,0,0,Low,11.1,0,0
CUST-02171,Daniel Gonzalez,83,Female,47448,648,Premium Checking,59358.84,0,1,0,Medium,60.7,0,0
CUST-02172,Robert Rodriguez,44,Male,57963,713,Money Market,104969.22,0,0,0,Low,23.5,0,0
CUST-02173,Matthew Garcia,49,Male,33055,640,Standard Checking,9324.64,0,0,0,Medium,63.6,0,0
CUST-02174,Robert Martinez,73,Male,42093,712,Premium Checking,24364.6,0,1,0,High,81.3,0,0
CUST-02175,Linda Miller,27,Male,41514,670,Standard Checking,6543.51,1,1,0,High,80.5,0,0
CUST-02176,Michael Garcia,57,Male,108486,733,Standard Checking,1892.64,1,0,0,Medium,69.1,0,0
CUST-02177,Christopher Martin,34,Female,53115,743,Standard Checking,7563.11,0,0,0,Medium,44.7,0,0
CUST-02178,John Jackson,75,Male,151530,710,Savings,968.73,0,0,0,High,71.9,0,0
CUST-02179,Nancy Anderson,23,Male,39882,626,Standard Checking,2047.46,1,0,0,Medium,31.8,0,0
CUST-02180,Patricia Lopez,56,Female,39836,574,Premium Checking,49602.13,0,1,0,High,90.4,0,0
CUST-02181,Jennifer Jackson,35,Female,87120,600,Standard Checking,7691.87,1,0,0,High,71.9,0,0
CUST-02182,Patricia Anderson,59,Female,13896,611,Money Market,138369.84,1,0,0,Medium,36.5,0,0
CUST-02183,William Jones,21,Female,72421,850,Savings,13191.74,1,0,0,None,0,0,0
CUST-02184,Richard Moore,37,Female,46799,726,Savings,4240.82,1,0,1,High,78.6,0,0
CUST-02185,Sandra Jones,45,Male,51875,695,Standard Checking,8778.14,1,0,0,High,79.4,0,0
CUST-02186,Matthew Thomas,57,Female,41449,641,Premium Checking,17949.4,1,0,1,None,0,0,0
CUST-02187,Anthony Jackson,82,Male,65838,745,Premium Checking,40204.3,1,0,1,Medium,66,0,0
CUST-02188,Susan Thomas,61,Male,19472,666,Standard Checking,8118.03,0,0,0,None,0,0,1
CUST-02189,Anthony Anderson,40,Male,33798,703,Standard Checking,14016.27,1,1,1,High,79.5,0,0
CUST-02190,Nancy Brown,74,Male,130569,721,Standard Checking,10323.87,0,1,0,High,74.5,0,0
CUST-02191,Michael Thomas,64,Female,50615,709,Savings,14724.44,0,0,0,High,88.4,0,0
CUST-02192,Lisa Davis,30,Female,27140,684,Premium Checking,69155.12,0,0,0,Medium,40,0,0
CUST-02193,Thomas Thomas,33,Male,50562,608,Premium Checking,7248.72,1,0,0,Low,21.1,0,0
CUST-02194,Anthony Martinez,72,Female,71226,684,Premium Checking,73334.08,1,0,0,High,93.1,0,0
CUST-02195,Elizabeth Johnson,82,Female,51453,756,Standard Checking,5139.18,1,0,1,Medium,39.1,0,0
CUST-02196,Sandra Rodriguez,33,Male,46335,732,Standard Checking,5663,0,0,0,High,90.1,0,0
CUST-02197,Thomas Hernandez,54,Female,36490,702,Premium Checking,72585.33,0,0,0,None,0,0,0
CUST-02198,Elizabeth Taylor,69,Male,26033,737,Savings,3897.56,1,0,1,High,82.4,0,0
CUST-02199,Patricia Thomas,27,Female,19240,596,Money Market,130828.95,0,0,0,Low,21.3,0,0
CUST-02200,Karen Anderson,55,Male,32349,668,Savings,8842.53,1,1,0,High,88.3,0,0
CUST-02201,Matthew Jones,61,Female,94528,677,Standard Checking,2619.03,0,0,0,Medium,34.6,0,0
CUST-02202,Jennifer Taylor,71,Female,39642,605,Savings,4061.03,1,0,0,Medium,47.1,0,0
CUST-02203,James Jackson,68,Female,45188,716,Standard Checking,4295.14,0,0,1,Medium,35.8,0,0
CUST-02204,Patricia Taylor,69,Male,22895,727,Premium Checking,65453.2,0,0,0,Low,11.2,0,0
CUST-02205,William Johnson,76,Male,49179,691,Premium Checking,20539.07,0,0,0,Medium,69.7,0,0
CUST-02206,Linda Anderson,30,Male,40064,694,Standard Checking,4733,1,0,0,High,82.7,0,0
CUST-02207,Michael Garcia,58,Female,41496,638,Savings,8029.9,1,0,1,Medium,52.3,0,0
CUST-02208,James Anderson,29,Male,36418,639,Savings,11065.14,1,0,0,Medium,52.9,0,0
CUST-02209,Daniel Miller,67,Male,36675,584,Standard Checking,14532.37,1,1,0,Medium,41.9,0,0
CUST-02210,Mark Taylor,74,Female,43405,667,Premium Checking,8935.12,0,0,0,High,90,0,0
CUST-02211,Mary Rodriguez,67,Male,48255,638,Premium Checking,28366.26,1,0,0,Medium,63.4,0,0
CUST-02212,Mark Rodriguez,74,Female,15836,623,Standard Checking,13416.72,1,0,0,Medium,62.5,0,0
CUST-02213,Richard Garcia,71,Male,21152,683,Premium Checking,62567.05,1,0,0,Medium,58.6,0,0
CUST-02214,Jennifer Martin,83,Male,37656,654,Standard Checking,497.26,1,0,0,High,79.3,0,0
CUST-02215,Karen Williams,25,Male,77740,581,Premium Checking,41646.05,1,1,0,High,76.6,0,0
CUST-02216,Thomas Taylor,80,Female,24144,641,Savings,8039.98,1,0,0,None,0,0,1
CUST-02217,Barbara Thomas,26,Male,65530,670,Standard Checking,2914.06,1,0,1,Low,13.9,0,0
CUST-02218,Joseph Gonzalez,77,Male,112232,603,Savings,14930.09,0,0,0,High,85.7,0,0
CUST-02219,Daniel Smith,80,Female,42902,704,Savings,4712.72,0,0,0,Medium,31.1,0,0
